Mf	af
67.86443000272973	0.6740131334569699
67.15206536285663	0.6598329558291663
68.6809742881173	0.6750316905930052
68.36124135466795	0.6820832906378801
68.72683132828575	0.6770067675009502
65.84776703558826	0.6456489838381179
68.65730236500012	0.6812632478293299
69.24530581943517	0.6819170360038193
68.08104152521851	0.6744082415445507
67.98581301700126	0.6624767768536994
68.58639788779482	0.6789715161442115
69.16101695478716	0.6907477643601391
68.72104326155178	0.6682452289046531
68.33856056304435	0.684045697392364
67.84687091967186	0.6787592784337173
67.19056768337344	0.666854352541756
67.23302989193598	0.658294525112307
67.1470993084732	0.6666708708314816
67.32502042064509	0.6663765408111485
68.9241350222456	0.6912767909763972
67.31004026824365	0.6540042540253274
67.19098994060448	0.6585662634923164
67.42605986989041	0.664938857329339
67.73972272410293	0.6682117875113166
66.27294288221515	0.6502781742557717
67.93356901675409	0.6767515180581868
67.81657373784202	0.6629049889492161
67.1544295435444	0.6711939988246353
66.43905760290555	0.6491625590698856
66.09256045656493	0.6444962576788774
69.4640794089001	0.689022006303932
67.66587431869195	0.6706607318269814
68.78234732279353	0.6827755652911319
66.99349837847794	0.6626821964934121
68.42995929448324	0.6757173777457918
66.59096985687884	0.6527725448294123
66.170827445535	0.645161159828123
65.92836014278973	0.6469557119677916
67.23490682637066	0.666426223943232
66.79229293179743	0.6497376291658803
68.44856610023265	0.6768741898407663
68.25299690515405	0.6781194554211663
68.02818410426528	0.6756360121940751
66.0976966474993	0.6565292476012966
68.12663873931976	0.673237775672543
67.96874431037477	0.6759017937812367
68.180462448828	0.6756980379550468
68.52045992727699	0.675803344193428
67.98620314485308	0.6739523728856435
68.98811493787497	0.6852247880462098
66.84618141520802	0.656844815986303
68.6052809071985	0.6800903086685383
67.87985700527514	0.6793060989390033
66.68986378210542	0.6593512788308233
67.18027594555656	0.6626444199361857
67.95459573	0.671916893607809
67.4707976912583	0.6686857318326357
68.55839108109649	0.6774920298912243
67.94830706959038	0.6712129082780379
66.73418509135911	0.6564192753635991
69.21608857099555	0.6868097595734718
69.1600908636105	0.6878262410042049
68.09916782644453	0.6742033251325807
68.14296080670391	0.6768120020155397
67.3904150933275	0.6612537825449394
68.77635771902524	0.6828798953349757
67.11972741856476	0.6622912695039916
67.24305642536939	0.6632307769352302
68.00475328729391	0.6689070127777262
67.03017995	0.6607900276259301
66.65660000420714	0.6508669669551618
68.90154486790954	0.6850546368149141
67.69689992187173	0.6721965354022442
68.51975439962442	0.682904311643704
68.18112356368829	0.6701181818644416
67.79635404103304	0.6615863900180033
68.25670716903721	0.6768971787069704
66.69243372028868	0.6533842471293014
68.49723018483202	0.6814926368801864
67.31484717197583	0.6630278827498648
67.69120460094958	0.6638761479197371
68.74441440053491	0.6826321933750036
67.82968070507351	0.6616543687678004
68.7542503612793	0.6767266339984547
66.93057643303328	0.6535713344356276
67.66443929463074	0.6607692016501314
68.10414608776591	0.671595035907441
67.81723198618357	0.673011406795932
68.25550241961214	0.6764047946995634
67.8724455045525	0.6684790202183599
67.25264514435122	0.6616192229070569
67.91522008416058	0.6754040684903727
66.94482004542857	0.6516980124287767
66.04370370092579	0.6475855554049409
68.45424249835182	0.6733673237231069
68.54261268864036	0.6774910816340819
68.44853016491948	0.6772678603940774
69.58712135	0.6959630281359784
66.27106275161825	0.6492306081063707
67.06204552316754	0.6556131793601652
68.57189460729325	0.679931051687154
67.32965239660984	0.6633764995255297
67.0914607637034	0.6592911333535653
67.54710344608324	0.6704601324932806
68.20543315491932	0.6742016947792168
67.25925871074435	0.6592653375577296
67.50095115450823	0.6622447187504127
67.61400159859403	0.6722799504157332
66.96702050620468	0.6546195291453937
68.28909790453358	0.6791776658008652
67.91510943667593	0.6691537099152264
68.1420690573783	0.6711519760695972
67.59164140367182	0.6635480166575326
68.73037085924406	0.6841375528545158
66.90393856323662	0.6651246694321314
68.04653098837242	0.6731918234748999
66.79505628158148	0.6384056578494147
69.22482174693079	0.6929829322632672
69.25592872459167	0.6898125834925914
68.65820672659132	0.6790865361113312
67.67671328551887	0.666927908409864
67.41720972164714	0.6655397513207522
67.77246218239033	0.6686265174226479
68.36816818960742	0.6798788501015908
67.64199826446763	0.672748497511158
68.27706000562759	0.6769288631705356
68.99989921861231	0.671360907386127
67.9735543147749	0.6711312368046269
68.43470620779877	0.6793902714323233
67.3916908491286	0.6658129753704599
67.44946153461095	0.6686944181988382
67.03476908175415	0.6619007139928078
67.50485154750608	0.6664004938769098
67.08558098730406	0.6606737070837473
66.75618983977625	0.6563887072200062
66.91669166038415	0.664373361895073
67.7448694848461	0.6602920655164612
67.52641892064204	0.6613416310745827
68.20908757906412	0.6699866907969944
67.28872394784187	0.6672896511330467
67.6509823837738	0.6699017203120524
67.52562820147358	0.6626115475455413
68.97019326805672	0.6848435231452733
67.58347847726981	0.6719074422004517
67.69551748396182	0.6752301441076457
67.58906706071541	0.6652586253036864
67.99487432501674	0.6721204661149475
66.65711270479085	0.6594926368325201
67.16726392914488	0.657322347798608
66.42309119968189	0.6532888607001883
69.21053710532608	0.6850847995236476
67.74969885579574	0.6687554177509455
67.38821573130164	0.661364170212059
68.1452913087298	0.6758329520636827
68.3932531814458	0.6767066335016518
67.57454396656433	0.6637813941612736
68.10533122826868	0.6752276702932588
68.72033373759636	0.6873558867509953
67.77238075743142	0.6726370666287038
67.37128976280118	0.662525685318045
68.44716394083301	0.6782659331707429
69.02538763556225	0.688185250924079
66.55529378114446	0.6598223092677882
68.44968760734365	0.6742255529474196
68.83433590153999	0.685090611964719
67.8119665912574	0.6700577356186835
66.9366703520167	0.6582054179938092
69.22771007368647	0.6986928274365907
68.84810067868459	0.6808828933351675
65.72295023734848	0.6408490697647649
68.1837240070684	0.6766015484290824
68.49186246159084	0.6807022143526881
68.41092443651215	0.6773939505983934
68.67617432680802	0.6770715986593059
68.10750956382407	0.6701626894671757
66.35213275878058	0.647858544203376
67.07112757783062	0.659797462510663
67.47165648043372	0.6688733496833814
68.00276782420596	0.6793971192471439
67.50895019560588	0.6693682945091894
67.4982532299993	0.6681647480366131
67.67161152752354	0.6696758218620253
67.31268965764873	0.6649690313045765
67.13113268371282	0.661967116245277
68.5240643798328	0.6842105625989746
67.15961878631293	0.6589641982932818
66.38161373748522	0.6408018679562829
66.81104367568227	0.6569361663576468
67.87265097855759	0.668413904264181
67.66382575073784	0.6671843104643078
67.85834393892557	0.6614261304548504
68.83926022102364	0.6818332028392063
67.74597659746739	0.665797626249158
67.37424645149108	0.6622442653708212
67.28616812758604	0.6751930912204179
68.67071418258922	0.680445631945585
66.21035563179392	0.6457895995956318
68.86872735160208	0.6840214733472413
67.75876016749883	0.6727232671060929
68.47769422683513	0.6787021661772195
68.18782655411616	0.6733023856793606
69.26367740244604	0.6877526793401615
68.45300320482367	0.6786405562982151
66.59699472787719	0.67964851936418
68.53672793043967	0.6736072637738038
68.36280656615332	0.6798177131554116
68.33283322470797	0.677236335842287
68.67906656613381	0.6676466166849816
69.35965262162621	0.6916939197249684
67.68865387031192	0.6629447967458046
67.9634003666861	0.6676073639410318
66.77011950076209	0.6467799253914589
67.8740755381321	0.6764144740949973
69.17009299852384	0.6873642035129274
65.63733123084447	0.644395668664338
68.61076225684019	0.6839612625968243
67.88879786214308	0.663297006674606
66.39772317679505	0.6402432295504709
67.76597795827708	0.6703346283638951
67.78099854013101	0.6665745206794776
67.58842634890212	0.6605151834492581
68.0043454331126	0.6717911817803112
66.8239334170517	0.6590095283607567
68.76648652298083	0.6773670159749846
