Mf	af
67.15957850210035	0.6598716392880489
69.6086211506755	0.6858256489426219
68.17882534543932	0.6751196476159514
69.23091563918146	0.6545690905530274
68.33468803388928	0.6879075930442412
67.02925679462473	0.6548650670265457
66.2752261513952	0.6496324436230307
67.71595921172148	0.6570853918046978
66.26607821765222	0.6518331003076562
67.91359914443287	0.6612910557216636
67.55094901460114	0.6667837257948669
68.34353696778072	0.6780949175763267
67.54905883806018	0.6678745033243572
67.37076064639072	0.6624251543914443
67.60815169082994	0.6758410743694289
66.89401917672683	0.6559208227295656
67.47897175897386	0.6713429753293264
66.88728297249631	0.6502046462806882
66.68354342657769	0.6599305100909915
67.34986624611504	0.6625963127887076
69.59718290511145	0.6975805237428796
68.74522981688595	0.6866832793525809
68.87685110239445	0.6937619095252879
68.69466152715412	0.673299047324424
67.82373595669715	0.6753810833869852
67.5123241680061	0.6605173627410504
67.45260658781797	0.6576835887051283
68.92514779899062	0.6823250840689078
67.50323479194137	0.6649410258875457
69.21615313010301	0.6908639619552422
66.85395169747666	0.6662566391092216
66.72246964665553	0.6644660579330609
67.44090194876776	0.6641937256672287
68.39744432335561	0.6747930012404746
68.6400710093248	0.6765003623445698
66.93055889300831	0.6649596680832113
68.15804500322636	0.6801816346536809
68.15184098269883	0.6799727657298291
68.7359153510225	0.6851389505990791
66.7271590459826	0.6508113909020078
68.45669540444301	0.6831429552016068
67.56372889620474	0.6664766404364731
67.55299890141504	0.6705304760683998
67.74905747501384	0.6662262280980861
67.84540340755032	0.6756300124629674
67.2767020848971	0.6685714191818231
67.14453238755691	0.6671547583218302
68.74816065977794	0.685978646596323
68.37003001434319	0.6789641633291367
66.51307959572794	0.6540342692124713
69.07745480603941	0.6853022037353433
67.47055590875175	0.6672577822215923
66.90695970796696	0.658592038770377
68.59701578638072	0.6836771281663419
68.15539621236395	0.6727956429402848
68.87961395150478	0.6923672944242738
68.6262336336037	0.6822992539940295
69.01763977441385	0.6851252831681895
67.65993743349983	0.6623539472426526
67.5188118420447	0.6658375762207852
67.65325593505983	0.6678253687410218
67.58225645600648	0.6528911219579973
68.98843475664916	0.689377204836266
68.37956872536034	0.6750488017248714
66.8995862477533	0.6625524750354468
66.69784139623218	0.6613634604325511
68.00463805265616	0.6740597258214637
68.22506527792822	0.6714762896636225
69.13208739378373	0.6935260342212121
67.8729215580107	0.6666814792919311
68.68533436575636	0.6850906119564986
67.5767639538808	0.6639946237286574
68.01031355883987	0.6803638705733142
66.8371056824306	0.6651357849365315
69.59175387525298	0.6988153038653988
67.57533795503863	0.6675758049130719
68.55223909049862	0.683604039208805
68.53515709185832	0.6795586842130533
68.7523325439611	0.6847817384162697
67.3130182748863	0.6664986889113651
67.6728953807364	0.6765515264787453
68.68771671699997	0.6732504372616726
68.680011512913	0.6822438593604971
68.860443497684	0.6909425664211422
66.4521342105796	0.6556149073433257
67.96009635692975	0.6819316852339007
68.28527160818825	0.6717647069819227
68.59968415024818	0.6801674304833801
67.55385819018794	0.6730163412111186
65.89543557617034	0.6440780346188827
67.50244545108634	0.6712280933440349
67.97167962536784	0.6753734598996691
68.42531658841713	0.6809446153955192
68.30443003118202	0.6783069765087157
67.1793824773957	0.6601653447666299
68.55617413169638	0.6734692375882426
66.92205447363595	0.65895119258661
67.0888707351001	0.6609177900702178
67.15948361473164	0.6641278423938145
68.03435018590574	0.6714608368041862
67.3139609843422	0.6650149182853166
67.47227956868763	0.6684008223888309
67.25822310072688	0.6650674432166016
68.3816067219701	0.6754091245867203
69.25434726987177	0.6831985544734321
68.39153439492885	0.6789905683534956
66.19738277628579	0.6550851647788001
67.61044327272415	0.6714368953036569
67.72510178780668	0.6719843851520698
67.5506223580789	0.667878344797083
68.70927499074077	0.6848942370995471
67.78879626663601	0.6732901787558929
68.40539005477456	0.6801849997196445
66.55438411530929	0.6575900435412952
67.8131860258826	0.6775637286737614
67.49820211483097	0.6642782079053408
67.98564719258715	0.6746183595603089
68.11004489190955	0.6712139453478331
69.14311981505881	0.6848606255848662
68.49169885505414	0.6826208563543781
69.15771903146282	0.6916249541118974
67.1147167956214	0.6602155237808381
67.57764876940152	0.6667318289408279
68.0094411066928	0.6724626712456435
68.59971276792619	0.6820164502253386
68.92055402144743	0.6873571445562079
66.31771522045129	0.6505598805213273
67.83525247742348	0.6753627627356593
67.79344726217892	0.6732343544578532
68.89038178053652	0.6797777770639203
68.52931674923605	0.6819946219234475
66.26316176051905	0.650319321897099
68.33967085620745	0.68534285110321
69.0668603538349	0.6922691912252108
67.64000578809194	0.6661094982363579
68.96695228553102	0.6863540455745563
68.61738014855254	0.675744014435761
67.81171572774095	0.674072215503393
67.0673751897171	0.6645372896533264
67.34213908797884	0.6617520729168562
65.79770620127535	0.6443584519820552
68.80072424598771	0.6790069015963199
67.49317414331708	0.6768265225624696
69.01896658278788	0.6868543553568568
68.04059480917073	0.6819958715503575
69.24393592827882	0.6880906364784068
67.46112985311078	0.6630171534480679
66.58375764851132	0.6623624586761082
68.70445506907701	0.6807359248565036
66.94983891644196	0.6660738560338212
68.85088096208437	0.6739797613848763
67.24431617144758	0.6561726334857562
68.07943323725621	0.6764386946042067
68.32652552022749	0.6855244359046518
67.70583328439778	0.6729892616475225
66.45712982421527	0.6508538431963324
68.46869363502779	0.6830915603922056
68.95489659903279	0.6829260204609847
68.39834537719321	0.6716201372624981
66.65020726948498	0.6613169797935772
67.23301449097755	0.6599832853988258
67.75598591406845	0.6730917066509673
67.38648639353565	0.6712806965420013
67.82866605252043	0.6717966020312941
68.02379559195298	0.6697325869481712
66.33331270392647	0.655299674532927
67.46823044495895	0.6666821998689199
